"","Gene","meta.pvalue","FDR","seed.gene","DAWN.gene","SCHEMA.FDR.gene"
"1279","TLN2",0.363,0.943526259477759,"NO","NO","NO"
"1280","LRRTM2",0.364,0.943569223209188,"NO","NO","NO"
"1281","TFB2M",0.365,0.943612123743488,"NO","NO","NO"
"1282","SLTM",0.365,0.943654957350278,"NO","NO","NO"
"1283","YLPM1",0.366,0.943697728044762,"NO","NO","NO"
"1284","FAM72D",0.367,0.943740435957521,"NO","NO","NO"
"1285","CCDC149",0.368,0.943783081218838,"NO","NO","NO"
"1286","CAMKV",0.368,0.943825660157821,"NO","NO","NO"
"1287","A4GNT",0.369,0.943868176726996,"NO","NO","NO"
"1288","TEX29",0.369,0.943910627276655,"NO","NO","NO"
"1289","CERS6",0.369,0.943953011960449,"NO","NO","NO"
"1290","MED12",0.37,0.943995334704648,"NO","NO","NO"
"1291","KLHL21",0.37,0.944037591883016,"NO","NO","NO"
"1292","MTDH",0.37,0.944079783647795,"NO","NO","NO"
"1293","MFNG",0.371,0.944121913899235,"NO","NO","NO"
"1294","MELK",0.371,0.944163979034367,"NO","NO","NO"
"1295","GRK5",0.371,0.944205979204039,"NO","NO","NO"
"1296","HCN1",0.372,0.944247918282719,"NO","NO","NO"
"1297","BSPRY",0.372,0.944289792690499,"NO","NO","NO"
"1298","ANKRD1",0.372,0.944331602576849,"NO","NO","NO"
"1299","CASQ1",0.372,0.94437334809078,"NO","NO","NO"
"1300","MYO10",0.373,0.944415033077905,"NO","NO","NO"
"1301","OCA2",0.373,0.944456653983573,"NO","NO","NO"
"1302","LIN9",0.373,0.944498210955439,"NO","NO","NO"
"1303","VAV2",0.374,0.944539707813828,"NO","NO","NO"
"1304","CSMD1",0.374,0.944581141026728,"NO","NO","NO"
"1305","ATAD2",0.374,0.944622510740451,"NO","NO","NO"
"1306","CYP17A1",0.375,0.944663820750262,"NO","NO","NO"
"1307","GPR152",0.375,0.944705067546593,"NO","NO","NO"
"1308","TLX3",0.375,0.944746251274427,"NO","NO","NO"
"1309","FASN",0.375,0.944787372078308,"NO","NO","NO"
"1310","PLCG1",0.376,0.944828433725456,"NO","NO","NO"
"1311","S1PR1",0.376,0.944869432730885,"NO","NO","NO"
"1312","LRRTM3",0.376,0.944910369237829,"NO","NO","NO"
"1313","SLC30A8",0.376,0.944951243389089,"NO","NO","NO"
"1314","LMNB1",0.377,0.944992058924129,"NO","NO","NO"
"1315","EMID1",0.377,0.94503281238231,"NO","NO","NO"
"1316","TTYH1",0.377,0.945073503905143,"NO","NO","NO"
"1317","TATDN2",0.378,0.94511413720776,"NO","NO","NO"
"1318","KIF18A",0.379,0.945154712407932,"NO","NO","NO"
"1319","PPIL2",0.38,0.945195229623167,"NO","NO","NO"
"1320","ASIC1",0.38,0.945235685448683,"NO","NO","NO"
"1321","SCUBE1",0.38,0.945276080023895,"NO","NO","NO"
"1322","DCUN1D4",0.38,0.945316413487798,"NO","NO","NO"
"1323","SUGCT",0.381,0.945356689493014,"NO","NO","NO"
"1324","RASSF6",0.381,0.945396904658344,"NO","NO","NO"
"1325","CCP110",0.382,0.945437062615898,"NO","NO","NO"
"1326","NLGN2",0.382,0.94547716000338,"NO","NO","NO"
"1327","PHF10",0.382,0.945517196957724,"NO","NO","NO"
"1328","ATP2B3",0.382,0.94555717361545,"NO","NO","NO"
"1329","TMTC2",0.383,0.945597093582264,"NO","NO","NO"
"1330","FUT8",0.384,0.945636956971897,"NO","NO","NO"
"1331","ATP2C1",0.384,0.945676760461622,"NO","NO","NO"
"1332","RRP1B",0.385,0.945716507619978,"NO","NO","NO"
"1333","TK1",0.386,0.945756198559814,"NO","NO","NO"
"1334","KIF11",0.386,0.945795829992993,"NO","NO","NO"
"1335","CYFIP2",0.386,0.945835402053239,"NO","NO","NO"
"1336","HESX1",0.387,0.94587491826952,"NO","NO","NO"
"1337","PPP1CB",0.387,0.945914375374035,"NO","NO","NO"
"1338","IDH1",0.387,0.94595377349932,"NO","NO","NO"
"1339","PLCE1",0.388,0.945993116151869,"NO","NO","NO"
"1340","SYNJ2",0.388,0.946032400084041,"NO","NO","NO"
"1341","AMPD3",0.389,0.946071628782942,"NO","NO","NO"
"1342","CTDSPL2",0.389,0.946110799018805,"NO","NO","NO"
"1343","ERBB3",0.389,0.946149910922224,"NO","NO","NO"
"1344","GPM6A",0.39,0.946188967958195,"NO","NO","NO"
"1345","TUBB2B",0.39,0.94622796691679,"NO","NO","NO"
"1346","NFE2L2",0.39,0.946266907927452,"NO","NO","NO"
"1347","ZNF462",0.39,0.946305791119241,"NO","NO","NO"
"1348","NDRG1",0.39,0.946344616620835,"NO","NO","NO"
"1349","SYN1",0.39,0.946383384560529,"NO","NO","NO"
"1350","LGALS3",0.39,0.946422095066238,"NO","NO","NO"
"1351","CD40",0.39,0.946460748265499,"NO","NO","NO"
"1352","DLG5",0.391,0.946499347587232,"NO","NO","NO"
"1353","GDNF",0.391,0.94653788985158,"NO","NO","NO"
"1354","NCAPG",0.392,0.946576378468654,"NO","NO","NO"
"1355","ATRX",0.392,0.946614810275962,"NO","NO","NO"
"1356","KRT76",0.394,0.94665319191771,"NO","NO","NO"
"1357","SCTR",0.395,0.946691520228536,"NO","NO","NO"
"1358","TAF2",0.395,0.946729792091186,"NO","NO","NO"
"1359","TRPC4",0.397,0.946768014057291,"NO","NO","NO"
"1360","IL12RB1",0.397,0.946806179814623,"NO","NO","NO"
"1361","SULT2B1",0.399,0.946844295854132,"NO","NO","NO"
"1362","FBXW7",0.401,0.946882362235473,"NO","NO","NO"
"1363","TSPYL1",0.401,0.946920372760056,"NO","NO","NO"
"1364","GPRIN3",0.401,0.946958327550731,"NO","NO","NO"
"1365","SIN3B",0.402,0.946996229860856,"NO","NO","NO"
"1366","STAT5A",0.402,0.947034076677116,"NO","NO","NO"
"1367","ACSS3",0.402,0.947071868121296,"NO","NO","NO"
"1368","IFNLR1",0.402,0.947109604314827,"NO","NO","NO"
"1369","CACNA1H",0.404,0.947147291585788,"NO","NO","NO"
"1370","ARID4A",0.404,0.947184923838834,"NO","NO","NO"
"1371","HNRNPU",0.404,0.947222501194356,"NO","NO","NO"
"1372","NAV2",0.405,0.947260026851083,"NO","NO","NO"
"1373","PCDHB12",0.405,0.947297497845528,"NO","NO","NO"
"1374","KRT38",0.405,0.947334914297041,"NO","NO","NO"
"1375","CENPA",0.406,0.947372279384707,"NO","NO","NO"
"1376","SHCBP1",0.407,0.947409593208702,"NO","NO","NO"
"1377","SERPINA9",0.408,0.947446855868985,"NO","NO","NO"
"1378","HGF",0.408,0.947484064447032,"NO","NO","NO"
"1379","SH3RF1",0.409,0.947521222076574,"NO","NO","NO"
"1380","DDX46",0.409,0.947558325854478,"NO","NO","NO"
"1381","LRIG1",0.409,0.94759537589773,"NO","NO","NO"
"1382","MYLIP",0.409,0.947632372322973,"NO","NO","NO"
"1383","FAM184A",0.41,0.947669318242335,"NO","NO","NO"
"1384","IDS",0.41,0.947706210771639,"NO","NO","NO"
"1385","KRTAP10-7",0.411,0.947743053006578,"NO","NO","NO"
"1386","MICALL1",0.411,0.947779842078118,"NO","NO","NO"
"1387","SYNE2",0.411,0.94781657810125,"NO","NO","NO"
"1388","CPS1",0.412,0.947853264152882,"NO","NO","NO"
"1389","RNF2",0.412,0.947889897380826,"NO","NO","NO"
"1390","KLF7",0.413,0.947926480845813,"NO","NO","NO"
"1391","ZNF557",0.414,0.947963014643977,"NO","NO","NO"
"1392","PKD2L1",0.414,0.947999495951052,"NO","NO","NO"
"1393","ACTRT3",0.414,0.948035924880083,"NO","NO","NO"
"1394","CADM4",0.415,0.948072304459797,"NO","NO","NO"
"1395","PIBF1",0.415,0.948108631882408,"NO","NO","NO"
"1396","P2RX6",0.416,0.948144910160812,"NO","NO","NO"
"1397","GRAMD1C",0.416,0.948181136501809,"NO","NO","NO"
"1398","RBBP6",0.416,0.948217311016854,"NO","NO","NO"
"1399","NKG7",0.416,0.948253433817081,"NO","NO","NO"
"1400","ABCF2",0.417,0.948289507894914,"NO","NO","NO"
"1401","BTG3",0.417,0.948325530475134,"NO","NO","NO"
"1402","NEUROD4",0.417,0.948361501667935,"NO","NO","NO"
"1403","GPBP1L1",0.418,0.948397424447816,"NO","NO","NO"
"1404","KLK2",0.418,0.948433296055645,"NO","NO","NO"
"1405","MBNL3",0.419,0.948469119450479,"NO","NO","NO"
"1406","EEPD1",0.419,0.948504891887425,"NO","NO","NO"
"1407","FANCD2OS",0.419,0.948540613475136,"NO","NO","NO"
"1408","IDI1",0.421,0.948576289977478,"NO","NO","NO"
"1409","CLK1",0.422,0.94861191864887,"NO","NO","NO"
"1410","PPP2R5E",0.422,0.94864749678314,"NO","NO","NO"
"1411","ATXN2",0.422,0.948683024487737,"NO","NO","NO"
"1412","GMPS",0.422,0.948718501869806,"NO","NO","NO"
"1413","OR2W1",0.423,0.948753931827735,"NO","NO","NO"
"1414","PSMD14",0.423,0.94878931167257,"NO","NO","NO"
"1415","PEA15",0.424,0.948824644287802,"NO","NO","NO"
"1416","OR4K17",0.426,0.948859932517975,"NO","NO","NO"
"1417","HEPH",0.426,0.948895170941189,"NO","NO","NO"
"1418","PAG1",0.427,0.948930362403551,"NO","NO","NO"
"1419","NUB1",0.427,0.948965504265543,"NO","NO","NO"
"1420","CYP4B1",0.427,0.949000596631955,"NO","NO","NO"
"1421","SKIL",0.427,0.949035639607281,"NO","NO","NO"
"1422","GUCY1A2",0.428,0.949070636018681,"NO","NO","NO"
"1423","LOXHD1",0.428,0.949105583243276,"NO","NO","NO"
"1424","EYA4",0.428,0.949140481384691,"NO","NO","NO"
"1425","CDO1",0.429,0.949175333253502,"NO","NO","NO"
"1426","ZNF827",0.429,0.949210136241711,"NO","NO","NO"
"1427","GRM2",0.43,0.94924489314562,"NO","NO","NO"
"1428","VIPR1",0.43,0.949279601370391,"NO","NO","NO"
"1429","TULP4",0.43,0.949314261018221,"NO","NO","NO"
"1430","MIER3",0.431,0.949348874869075,"NO","NO","NO"
"1431","FAM43B",0.431,0.949383440342779,"NO","NO","NO"
"1432","CADPS2",0.431,0.949417957540682,"NO","NO","NO"
"1433","LDLRAP1",0.432,0.949452429226545,"NO","NO","NO"
"1434","CCNY",0.432,0.949486852834743,"NO","NO","NO"
"1435","DEAF1",0.433,0.949521231115089,"NO","NO","NO"
"1436","MAST2",0.433,0.94955556151482,"NO","NO","NO"
"1437","PXMP2",0.434,0.949589846769899,"NO","NO","NO"
"1438","TMEM145",0.434,0.94962408434034,"NO","NO","NO"
"1439","TRIM8",0.435,0.949658276948346,"NO","NO","NO"
"1440","LRRN3",0.435,0.94969242206662,"NO","NO","NO"
"1441","PRKD2",0.435,0.949726519794028,"NO","NO","NO"
"1442","PLEKHA5",0.436,0.949760572837033,"NO","NO","NO"
"1443","HOXB3",0.436,0.949794578682472,"NO","NO","NO"
"1444","TESK1",0.436,0.949828537428403,"NO","NO","NO"
"1445","MGST2",0.436,0.94986244917261,"NO","NO","NO"
"1446","HIPK4",0.436,0.949896314012605,"NO","NO","NO"
"1447","ZNF565",0.436,0.949930132045635,"NO","NO","NO"
"1448","IRF5",0.436,0.949963903368674,"NO","NO","NO"
"1449","ACACB",0.437,0.949997630664331,"NO","NO","NO"
"1450","PCDH7",0.437,0.95003131143958,"NO","NO","NO"
"1451","ASAP3",0.437,0.950064945790605,"NO","NO","NO"
"1452","FER",0.438,0.950098536384583,"NO","NO","NO"
"1453","KDELR2",0.438,0.950132080742369,"NO","NO","NO"
"1454","CA14",0.438,0.950165578959361,"NO","NO","NO"
"1455","ELMOD1",0.438,0.950199031130693,"NO","NO","NO"
"1456","RAD54L2",0.438,0.95023243735124,"NO","NO","NO"
"1457","DUSP4",0.438,0.950265797715617,"NO","NO","NO"
"1458","WDR62",0.439,0.950299114869653,"NO","NO","NO"
"1459","DDX1",0.439,0.950332386352471,"NO","NO","NO"
"1460","DUSP8",0.439,0.950365612257915,"NO","NO","NO"
"1461","RBP1",0.439,0.950398792679574,"NO","NO","NO"
"1462","MFAP2",0.439,0.950431927710778,"NO","NO","NO"
"1463","YPEL5",0.439,0.950465017444606,"NO","NO","NO"
"1464","UBA6",0.439,0.950498061973879,"NO","NO","NO"
"1465","PDS5B",0.44,0.950531063921346,"NO","NO","NO"
"1466","IRF2",0.44,0.950564020845691,"NO","NO","NO"
"1467","ZIC1",0.442,0.95059693786537,"NO","NO","NO"
"1468","OR10G8",0.442,0.950629810038974,"NO","NO","NO"
"1469","BRWD1",0.442,0.950662637458086,"NO","NO","NO"
"1470","DICER1",0.442,0.950695420214043,"NO","NO","NO"
"1471","PYY",0.443,0.950728160890891,"NO","NO","NO"
"1472","PLXNA1",0.443,0.950760857083124,"NO","NO","NO"
"1473","CASKIN1",0.444,0.950793511362065,"NO","NO","NO"
"1474","OPTN",0.444,0.950826121333978,"NO","NO","NO"
"1475","ZBBX",0.445,0.950858689557549,"NO","NO","NO"
"1476","KRT33B",0.445,0.950891213650736,"NO","NO","NO"
"1477","CTNNBL1",0.446,0.950923696159673,"NO","NO","NO"
"1478","ZMYM4",0.447,0.950956137160094,"NO","NO","NO"
"1479","ARV1",0.447,0.950988534291684,"NO","NO","NO"
"1480","LYPD3",0.447,0.951020887643366,"NO","NO","NO"
"1481","IL16",0.448,0.951053199736428,"NO","NO","NO"
"1482","PRDM16",0.449,0.951085470645836,"NO","NO","NO"
"1483","INPPL1",0.449,0.951117698034126,"NO","NO","NO"
"1484","CELSR1",0.449,0.951149881989279,"NO","NO","NO"
"1485","ADAM28",0.449,0.951182022599037,"NO","NO","NO"
"1486","TMIGD1",0.449,0.951214119950908,"NO","NO","NO"
"1487","ATP6V0D2",0.45,0.951246176537956,"NO","NO","NO"
"1488","NYX",0.45,0.951278190038193,"NO","NO","NO"
"1489","MRC2",0.451,0.951310162932574,"NO","NO","NO"
"1490","RNASEH2B",0.451,0.951342092910318,"NO","NO","NO"
"1491","SLC27A6",0.452,0.951373982440352,"NO","NO","NO"
"1492","RAPGEF5",0.452,0.951405829223027,"NO","NO","NO"
"1493","EREG",0.452,0.951437633344238,"NO","NO","NO"
"1494","KLHL14",0.453,0.951469397259149,"NO","NO","NO"
"1495","KIF1B",0.454,0.951501121040199,"NO","NO","NO"
"1496","FAT4",0.454,0.951532802409777,"NO","NO","NO"
"1497","JAM2",0.454,0.951564441452876,"NO","NO","NO"
"1498","ZNF644",0.455,0.951596040601029,"NO","NO","NO"
"1499","MPP4",0.455,0.951627597588876,"NO","NO","NO"
"1500","KCNAB2",0.455,0.951659112500741,"NO","NO","NO"
"1501","KIF4A",0.456,0.951690587754676,"NO","NO","NO"
"1502","MGLL",0.457,0.951722023421825,"NO","NO","NO"
"1503","BPTF",0.457,0.951753417258412,"NO","NO","NO"
"1504","SCN8A",0.457,0.951784769347876,"NO","NO","NO"
"1505","TNRC6C",0.457,0.951816079773434,"NO","NO","NO"
"1506","USP36",0.458,0.951847350928245,"NO","NO","NO"
"1507","PSRC1",0.459,0.951878582882536,"NO","NO","NO"
"1508","ELMO1",0.459,0.951909773415136,"NO","NO","NO"
"1509","ATP10D",0.459,0.951940922608395,"NO","NO","NO"
"1510","EHD3",0.46,0.951972032832663,"NO","NO","NO"
"1511","PDPR",0.461,0.952003104157466,"NO","NO","NO"
"1512","BUB1B",0.461,0.952034134382633,"NO","NO","NO"
"1513","UBN1",0.461,0.952065123589657,"NO","NO","NO"
"1514","ALDH6A1",0.461,0.952096071859816,"NO","NO","NO"
"1515","SNX14",0.462,0.952126981539238,"NO","NO","NO"
"1516","OR9G4",0.462,0.952157850440718,"NO","NO","NO"
"1517","CCL5",0.462,0.952188678644899,"NO","NO","NO"
"1518","CKAP2",0.462,0.952219466232211,"NO","NO","NO"
"1519","ZZZ3",0.462,0.95225021328287,"NO","NO","NO"
"1520","INHBB",0.463,0.952280922126787,"NO","NO","NO"
"1521","C14orf39",0.464,0.952311592831657,"NO","NO","NO"
"1522","MOXD1",0.465,0.952342225465039,"NO","NO","NO"
"1523","IFI44",0.465,0.952372817871719,"NO","NO","NO"
"1524","GAPVD1",0.465,0.952403370130884,"NO","NO","NO"
"1525","TRAT1",0.466,0.952433884541235,"NO","NO","NO"
"1526","WNT10A",0.466,0.952464358958912,"NO","NO","NO"
"1527","VEZT",0.466,0.952494793462486,"NO","NO","NO"
"1528","GMNN",0.467,0.952525190338183,"NO","NO","NO"
"1529","NOTCH1",0.467,0.952555547453414,"NO","NO","NO"
"1530","FLRT2",0.467,0.952585864886142,"NO","NO","NO"
"1531","OTOGL",0.469,0.952616147098889,"NO","NO","NO"
"1532","RAB11FIP4",0.469,0.952646389778722,"NO","NO","NO"
"1533","LRRC17",0.471,0.952676597352615,"NO","NO","NO"
"1534","TXN2",0.471,0.952706765542448,"NO","NO","NO"
"1535","ABCA4",0.471,0.952736894425194,"NO","NO","NO"
"1536","MAP3K10",0.471,0.952766984077624,"NO","NO","NO"
"1537","IREB2",0.472,0.952797036734546,"NO","NO","NO"
"1538","NAV1",0.473,0.952827052460908,"NO","NO","NO"
"1539","FAM83D",0.475,0.952857033455444,"NO","NO","NO"
"1540","STXBP5",0.475,0.952886975513623,"NO","NO","NO"
"1541","ZFP3",0.475,0.952916878711246,"NO","NO","NO"
"1542","ANKH",0.476,0.9529467452466,"NO","NO","NO"
"1543","CXCL9",0.476,0.952976573069659,"NO","NO","NO"
"1544","LDHAL6B",0.476,0.953006362255642,"NO","NO","NO"
"1545","RFC3",0.477,0.953036114991102,"NO","NO","NO"
"1546","FOXRED2",0.478,0.953065831339785,"NO","NO","NO"
"1547","CKAP5",0.478,0.953095509270434,"NO","NO","NO"
"1548","FZD2",0.479,0.953125150951022,"NO","NO","NO"
"1549","SEC24A",0.479,0.953154754359588,"NO","NO","NO"
"1550","TMEM26",0.48,0.953184321654129,"NO","NO","NO"
"1551","NPTX1",0.48,0.953213850821921,"NO","NO","NO"
"1552","CEP104",0.48,0.953243341936661,"NO","NO","NO"
"1553","ZNF329",0.482,0.953272799211149,"NO","NO","NO"
"1554","DPF1",0.482,0.953302218574088,"NO","NO","NO"
"1555","APBA1",0.482,0.953331600098617,"NO","NO","NO"
"1556","PARPBP",0.482,0.953360943857691,"NO","NO","NO"
"1557","CDH10",0.483,0.953390251978251,"NO","NO","NO"
"1558","SMOC2",0.483,0.953419522476063,"NO","NO","NO"
"1559","NEB",0.483,0.953448755423525,"NO","NO","NO"
"1560","NEDD1",0.484,0.953477952936369,"NO","NO","NO"
"1561","CHRNB3",0.484,0.953507113040484,"NO","NO","NO"
"1562","AEBP1",0.484,0.953536235807717,"NO","NO","NO"
"1563","MTBP",0.484,0.953565321309734,"NO","NO","NO"
"1564","GGT7",0.484,0.953594369618014,"NO","NO","NO"
"1565","CHN2",0.485,0.953623382834194,"NO","NO","NO"
"1566","OSBPL11",0.485,0.953652358996459,"NO","NO","NO"
"1567","CPEB2",0.485,0.953681298175747,"NO","NO","NO"
"1568","SERPINA4",0.486,0.953710202462669,"NO","NO","NO"
"1569","DENND2D",0.486,0.953739069905375,"NO","NO","NO"
"1570","PAK3",0.486,0.953767900574269,"NO","NO","NO"
"1571","PPP2R5C",0.486,0.953796694539575,"NO","NO","NO"
"1572","SCGB1D1",0.486,0.953825451871336,"NO","NO","NO"
"1573","ATP13A3",0.486,0.953854172639421,"NO","NO","NO"
"1574","WDHD1",0.486,0.953882856913519,"NO","NO","NO"
"1575","PHF19",0.486,0.953911504763141,"NO","NO","NO"
"1576","GPR22",0.487,0.953940118260689,"NO","NO","NO"
"1577","SYPL2",0.487,0.953968695469718,"NO","NO","NO"
"1578","MTPAP",0.487,0.953997236459216,"NO","NO","NO"
"1579","PES1",0.489,0.954025745277087,"NO","NO","NO"
"1580","NDST4",0.489,0.954054218007847,"NO","NO","NO"
"1581","CYP46A1",0.489,0.954082654719971,"NO","NO","NO"
"1582","GHRHR",0.49,0.954111057457906,"NO","NO","NO"
"1583","SCAMP5",0.49,0.954139424311144,"NO","NO","NO"
"1584","XRN1",0.49,0.954167755347648,"NO","NO","NO"
"1585","ZC3H13",0.491,0.954196052601249,"NO","NO","NO"
"1586","CAMP",0.491,0.954224314171049,"NO","NO","NO"
"1587","CLCN5",0.491,0.954252540124505,"NO","NO","NO"
"1588","COL4A6",0.491,0.954280730528901,"NO","NO","NO"
"1589","BIRC5",0.492,0.954308887406129,"NO","NO","NO"
"1590","PIWIL1",0.493,0.954337010813172,"NO","NO","NO"
"1591","TMEM156",0.493,0.954365098867094,"NO","NO","NO"
"1592","KCNC1",0.494,0.954393153573105,"NO","NO","NO"
"1593","IRF6",0.495,0.954421174987806,"NO","NO","NO"
"1594","ASPHD1",0.495,0.954449161243893,"NO","NO","NO"
"1595","CNOT7",0.495,0.954477112407496,"NO","NO","NO"
"1596","PTPN11",0.495,0.954505028544579,"NO","NO","NO"
"1597","TRIB1",0.495,0.954532909720939,"NO","NO","NO"
"1598","CLCN6",0.495,0.954560756002209,"NO","NO","NO"
"1599","CTLA4",0.496,0.95458856937164,"NO","NO","NO"
"1600","PRKCB",0.496,0.954616347974358,"NO","NO","NO"
"1601","PRKAB2",0.496,0.954644091875512,"NO","NO","NO"
"1602","ZBTB44",0.496,0.954671801140085,"NO","NO","NO"
"1603","RSPH9",0.497,0.954699477739796,"NO","NO","NO"
"1604","GRIA4",0.498,0.954727121729677,"NO","NO","NO"
"1605","ENY2",0.499,0.954754733164653,"NO","NO","NO"
"1606","PSG6",0.499,0.95478231021428,"NO","NO","NO"
"1607","IQCE",0.5,0.954809854826841,"NO","NO","NO"
"1608","PTPN7",0.5,0.954837365179933,"NO","NO","NO"
"1609","RRM1",0.501,0.954864843213232,"NO","NO","NO"
"1610","SMC2",0.501,0.954892287112329,"NO","NO","NO"
"1611","UCP2",0.502,0.954919698808343,"NO","NO","NO"
"1612","SLC15A2",0.503,0.954947078355328,"NO","NO","NO"
"1613","SORCS3",0.504,0.954974425807231,"NO","NO","NO"
"1614","ZFYVE26",0.505,0.955001741217898,"NO","NO","NO"
"1615","YWHAG",0.505,0.955029022801431,"NO","NO","NO"
"1616","N4BP1",0.505,0.955056270620628,"NO","NO","NO"
"1617","LYPD1",0.506,0.955083486575493,"NO","NO","NO"
"1618","CD8B",0.506,0.955110668888882,"NO","NO","NO"
"1619","PHF14",0.506,0.955137817623131,"NO","NO","NO"
"1620","SAP130",0.506,0.955164932840425,"NO","NO","NO"
"1621","ACOX2",0.507,0.955192016429893,"NO","NO","NO"
"1622","ZDHHC4",0.508,0.955219068444338,"NO","NO","NO"
"1623","EPS8L2",0.508,0.955246087122968,"NO","NO","NO"
"1624","SYNRG",0.508,0.955273072527363,"NO","NO","NO"
"1625","BCAM",0.509,0.955300026530215,"NO","NO","NO"
"1626","POLR3A",0.511,0.955326950982765,"NO","NO","NO"
"1627","SLC6A15",0.511,0.955353842338261,"NO","NO","NO"
"1628","WDR44",0.511,0.955380700657694,"NO","NO","NO"
"1629","LRIF1",0.511,0.955407526001904,"NO","NO","NO"
"1630","CTSW",0.512,0.955434320220542,"NO","NO","NO"
"1631","DACT1",0.513,0.955461083365336,"NO","NO","NO"
"1632","COA7",0.513,0.955487813712159,"NO","NO","NO"
"1633","DDAH1",0.514,0.955514513095934,"NO","NO","NO"
"1634","SZT2",0.514,0.955541179799924,"NO","NO","NO"
"1635","LARP6",0.515,0.95556781565114,"NO","NO","NO"
"1636","PHGDH",0.515,0.95559441894019,"NO","NO","NO"
"1637","DST",0.515,0.955620989726749,"NO","NO","NO"
"1638","TMEM130",0.515,0.955647528070345,"NO","NO","NO"
"1639","DUOXA1",0.516,0.955674035787681,"NO","NO","NO"
"1640","FAH",0.517,0.9557005129294,"NO","NO","NO"
"1641","VPS36",0.517,0.955726957801598,"NO","NO","NO"
"1642","PCDH9",0.517,0.955753370463233,"NO","NO","NO"
"1643","B3GALT2",0.518,0.955779752715443,"NO","NO","NO"
"1644","TBCK",0.518,0.955806102872455,"NO","NO","NO"
"1645","WNT7B",0.519,0.955832422727695,"NO","NO","NO"
"1646","APC",0.519,0.955858710602551,"NO","NO","NO"
"1647","CALCA",0.52,0.955884968282782,"NO","NO","NO"
"1648","TMEM95",0.521,0.955911195818104,"NO","NO","NO"
"1649","DFFA",0.521,0.955937391543194,"NO","NO","NO"
"1650","MEA1",0.522,0.955963557229793,"NO","NO","NO"
"1651","ANGPTL3",0.522,0.955989691219619,"NO","NO","NO"
"1652","ZMIZ1",0.522,0.956015793570231,"NO","NO","NO"
"1653","SSBP3",0.523,0.956041866044661,"NO","NO","NO"
"1654","IQGAP1",0.524,0.956067908691944,"NO","NO","NO"
"1655","SPA17",0.524,0.95609391986775,"NO","NO","NO"
"1656","EFHD2",0.525,0.956119901321342,"NO","NO","NO"
"1657","SLC30A6",0.525,0.956145851415303,"NO","NO","NO"
"1658","P2RX5",0.527,0.956171773571545,"NO","NO","NO"
"1659","DCT",0.527,0.956197664477447,"NO","NO","NO"
"1660","PRDX3",0.528,0.95622352586248,"NO","NO","NO"
"1661","CCDC18",0.528,0.956249356107975,"NO","NO","NO"
"1662","SLC22A7",0.528,0.956275155270143,"NO","NO","NO"
"1663","LAD1",0.529,0.95630092507003,"NO","NO","NO"
"1664","MFF",0.529,0.956326663896599,"NO","NO","NO"
"1665","ELOVL2",0.529,0.956352371805658,"NO","NO","NO"
"1666","UBE2J1",0.529,0.956378048852883,"NO","NO","NO"
"1667","STK10",0.531,0.956403698400898,"NO","NO","NO"
"1668","IL36A",0.531,0.95642931719406,"NO","NO","NO"
"1669","RCVRN",0.532,0.956454906931833,"NO","NO","NO"
"1670","NEK9",0.533,0.956480467661531,"NO","NO","NO"
"1671","PTN",0.533,0.956505997797895,"NO","NO","NO"
"1672","TLN1",0.534,0.956531499027323,"NO","NO","NO"
"1673","CHEK1",0.534,0.95655696977112,"NO","NO","NO"
"1674","ADA",0.535,0.956582411708651,"NO","NO","NO"
"1675","COL19A1",0.535,0.956607823267749,"NO","NO","NO"
"1676","OR7G1",0.535,0.956633204502791,"NO","NO","NO"
"1677","UCN2",0.535,0.956658555468024,"NO","NO","NO"
"1678","NEK5",0.535,0.956683876217565,"NO","NO","NO"
"1679","ANKS1A",0.536,0.956709168420508,"NO","NO","NO"
"1680","KLHDC8A",0.536,0.956734430513686,"NO","NO","NO"
"1681","SHANK2",0.537,0.95675966415926,"NO","NO","NO"
"1682","SNCAIP",0.537,0.956784867800499,"NO","NO","NO"
"1683","RIMS1",0.537,0.956810041490887,"NO","NO","NO"
"1684","TGFBRAP1",0.537,0.95683518528378,"NO","NO","NO"
"1685","SPZ1",0.538,0.956860300832293,"NO","NO","NO"
"1686","SEC16B",0.538,0.956885386587747,"NO","NO","NO"
"1687","SLC8A3",0.538,0.956910442603124,"NO","NO","NO"
"1688","UNC13B",0.538,0.956935468931278,"NO","NO","NO"
"1689","ACTN2",0.538,0.956960465624942,"NO","NO","NO"
"1690","OR52M1",0.538,0.956985432736719,"NO","NO","NO"
"1691","CPNE6",0.538,0.957010370319091,"NO","NO","NO"
"1692","RNFT2",0.539,0.957035280013,"NO","NO","NO"
"1693","PRKACB",0.539,0.957060160280218,"NO","NO","NO"
"1694","RFWD3",0.54,0.957085012754915,"NO","NO","NO"
"1695","TMEM132D",0.54,0.957109835905157,"NO","NO","NO"
"1696","CLEC4E",0.54,0.957134629782817,"NO","NO","NO"
"1697","PIP5K1C",0.541,0.95715939601428,"NO","NO","NO"
"1698","DEPDC1B",0.541,0.957184133074682,"NO","NO","NO"
"1699","NINJ2",0.542,0.957208842583719,"NO","NO","NO"
"1700","ZNF474",0.542,0.957233523022746,"NO","NO","NO"
"1701","TMEM98",0.542,0.957258174443032,"NO","NO","NO"
"1702","PPFIA3",0.543,0.957282798456587,"NO","NO","NO"
