"","Gene","meta.pvalue","FDR","seed.gene","DAWN.gene","SCHEMA.FDR.gene"
"1285","IDH1",0.387,0.964148099199803,"NO","NO","NO"
"1286","PLCE1",0.388,0.964174533662811,"NO","NO","NO"
"1287","AMPD3",0.389,0.964200931331351,"NO","NO","NO"
"1288","CTDSPL2",0.389,0.964227288009722,"NO","NO","NO"
"1289","ERBB3",0.389,0.964253603793325,"NO","NO","NO"
"1290","GPM6A",0.39,0.964279883036231,"NO","NO","NO"
"1291","TUBB2B",0.39,0.964306121567684,"NO","NO","NO"
"1292","NFE2L2",0.39,0.964332319482216,"NO","NO","NO"
"1293","ZNF462",0.39,0.964358476874064,"NO","NO","NO"
"1294","NDRG1",0.39,0.964384593837177,"NO","NO","NO"
"1295","SYN1",0.39,0.964410670465211,"NO","NO","NO"
"1296","LGALS3",0.39,0.964436706851536,"NO","NO","NO"
"1297","CD40",0.39,0.964462703089231,"NO","NO","NO"
"1298","DLG5",0.391,0.964488663488206,"NO","NO","NO"
"1299","GDNF",0.391,0.964514583917359,"NO","NO","NO"
"1300","NCAPG",0.392,0.964540468664075,"NO","NO","NO"
"1301","ATRX",0.392,0.964566313618714,"NO","NO","NO"
"1302","DDX50",0.394,0.964592127204376,"NO","NO","NO"
"1303","KRT76",0.394,0.964617901168264,"NO","NO","NO"
"1304","SCTR",0.395,0.964643639738081,"NO","NO","NO"
"1305","TAF2",0.395,0.964669338861813,"NO","NO","NO"
"1306","RPTOR",0.396,0.964695002745255,"NO","NO","NO"
"1307","TRPC4",0.397,0.964720631454364,"NO","NO","NO"
"1308","IL12RB1",0.397,0.964746220975844,"NO","NO","NO"
"1309","HMMR",0.399,0.964771779536844,"NO","NO","NO"
"1310","SULT2B1",0.399,0.964797299077141,"NO","NO","NO"
"1311","CYP2A7",0.4,0.964822783726526,"NO","NO","NO"
"1312","FBXW7",0.401,0.964848233550269,"NO","NO","NO"
"1313","TSPYL1",0.401,0.964873644608096,"NO","NO","NO"
"1314","GPRIN3",0.401,0.964899016988515,"NO","NO","NO"
"1315","SIN3B",0.402,0.964924354779103,"NO","NO","NO"
"1316","STAT5A",0.402,0.964949654062411,"NO","NO","NO"
"1317","ACSS3",0.402,0.964974914926155,"NO","NO","NO"
"1318","IFNLR1",0.402,0.965000137457783,"NO","NO","NO"
"1319","CACNA1H",0.404,0.965025329676217,"NO","NO","NO"
"1320","ARID4A",0.404,0.965050483724624,"NO","NO","NO"
"1321","HNRNPU",0.404,0.965075599689687,"NO","NO","NO"
"1322","NAV2",0.405,0.965100681593572,"NO","NO","NO"
"1323","PCDHB12",0.405,0.965125725580746,"NO","NO","NO"
"1324","KRT38",0.405,0.965150731737124,"NO","NO","NO"
"1325","CENPA",0.406,0.965175704061254,"NO","NO","NO"
"1326","SHCBP1",0.407,0.965200642615834,"NO","NO","NO"
"1327","SERPINA9",0.408,0.965225547463459,"NO","NO","NO"
"1328","HGF",0.408,0.965250414803782,"NO","NO","NO"
"1329","SH3RF1",0.409,0.965275248581397,"NO","NO","NO"
"1330","DDX46",0.409,0.965300045014985,"NO","NO","NO"
"1331","LRIG1",0.409,0.965324804188718,"NO","NO","NO"
"1332","MYLIP",0.409,0.965349526186514,"NO","NO","NO"
"1333","FAM184A",0.41,0.965374214926857,"NO","NO","NO"
"1334","IDS",0.41,0.965398866652597,"NO","NO","NO"
"1335","KRTAP10-7",0.411,0.965423485262559,"NO","NO","NO"
"1336","MICALL1",0.411,0.965448067018314,"NO","NO","NO"
"1337","SYNE2",0.411,0.965472612002557,"NO","NO","NO"
"1338","CPS1",0.412,0.965497124091512,"NO","NO","NO"
"1339","RNF2",0.412,0.965521599567936,"NO","NO","NO"
"1340","MX2",0.413,0.965546042288695,"NO","NO","NO"
"1341","KLF7",0.413,0.965570448554987,"NO","NO","NO"
"1342","ZNF557",0.414,0.965594822204456,"NO","NO","NO"
"1343","PKD2L1",0.414,0.965619159556606,"NO","NO","NO"
"1344","ACTRT3",0.414,0.965643460692459,"NO","NO","NO"
"1345","CADM4",0.415,0.965667729427556,"NO","NO","NO"
"1346","PIBF1",0.415,0.965691962102125,"NO","NO","NO"
"1347","P2RX6",0.416,0.965716162512782,"NO","NO","NO"
"1348","GRAMD1C",0.416,0.965740327017784,"NO","NO","NO"
"1349","RBBP6",0.416,0.965764455696982,"NO","NO","NO"
"1350","NKG7",0.416,0.965788548629989,"NO","NO","NO"
"1351","ABCF2",0.417,0.965812609588677,"NO","NO","NO"
"1352","BTG3",0.417,0.965836634954232,"NO","NO","NO"
"1353","NEUROD4",0.417,0.965860624805573,"NO","NO","NO"
"1354","GPBP1L1",0.418,0.965884582893003,"NO","NO","NO"
"1355","KLK2",0.418,0.965908505617943,"NO","NO","NO"
"1356","MBNL3",0.419,0.965932396712223,"NO","NO","NO"
"1357","EEPD1",0.419,0.965956252594868,"NO","NO","NO"
"1358","IDI1",0.421,0.965980080602627,"NO","NO","NO"
"1359","CLK1",0.422,0.966003877151649,"NO","NO","NO"
"1360","PPP2R5E",0.422,0.966027638705745,"NO","NO","NO"
"1361","ATXN2",0.422,0.966051365342055,"NO","NO","NO"
"1362","GMPS",0.422,0.966075057137489,"NO","NO","NO"
"1363","PSMD14",0.423,0.966098717754128,"NO","NO","NO"
"1364","PEA15",0.424,0.966122347248376,"NO","NO","NO"
"1365","OR4K17",0.426,0.966145949220409,"NO","NO","NO"
"1366","HEPH",0.426,0.966169516636113,"NO","NO","NO"
"1367","PAG1",0.427,0.966193053098072,"NO","NO","NO"
"1368","NUB1",0.427,0.966216555149999,"NO","NO","NO"
"1369","CYP4B1",0.427,0.966240022867299,"NO","NO","NO"
"1370","PTTG1",0.428,0.96626345983234,"NO","NO","NO"
"1371","GUCY1A2",0.428,0.96628686260779,"NO","NO","NO"
"1372","LOXHD1",0.428,0.966310231268406,"NO","NO","NO"
"1373","EYA4",0.428,0.96633356588873,"NO","NO","NO"
"1374","CDO1",0.429,0.96635687002832,"NO","NO","NO"
"1375","ZNF827",0.429,0.966380140270979,"NO","NO","NO"
"1376","GRM2",0.43,0.966403380159124,"NO","NO","NO"
"1377","VIPR1",0.43,0.966426586292893,"NO","NO","NO"
"1378","TULP4",0.43,0.966449758745771,"NO","NO","NO"
"1379","MIER3",0.431,0.966472901040436,"NO","NO","NO"
"1380","FAM43B",0.431,0.966496009795543,"NO","NO","NO"
"1381","CADPS2",0.431,0.966519085083952,"NO","NO","NO"
"1382","LDLRAP1",0.432,0.966542130408758,"NO","NO","NO"
"1383","CCNY",0.432,0.96656514240699,"NO","NO","NO"
"1384","DEAF1",0.433,0.966588124564989,"NO","NO","NO"
"1385","MAST2",0.433,0.966611073535756,"NO","NO","NO"
"1386","PXMP2",0.434,0.966633992788988,"NO","NO","NO"
"1387","TMEM145",0.434,0.96665687899355,"NO","NO","NO"
"1388","TRIM8",0.435,0.96667973560261,"NO","NO","NO"
"1389","LRRN3",0.435,0.966702559300786,"NO","NO","NO"
"1390","TRPM6",0.435,0.966725350159108,"NO","NO","NO"
"1391","PRKD2",0.435,0.966748108248403,"NO","NO","NO"
"1392","COL22A1",0.436,0.966770837000182,"NO","NO","NO"
"1393","PLEKHA5",0.436,0.966793533119152,"NO","NO","NO"
"1394","HOXB3",0.436,0.96681619667554,"NO","NO","NO"
"1395","TESK1",0.436,0.966838827739375,"NO","NO","NO"
"1396","MGST2",0.436,0.966861426380482,"NO","NO","NO"
"1397","HIPK4",0.436,0.966883992668488,"NO","NO","NO"
"1398","ZNF565",0.436,0.96690652667282,"NO","NO","NO"
"1399","IRF5",0.436,0.966929028462707,"NO","NO","NO"
"1400","ACACB",0.437,0.966951501437856,"NO","NO","NO"
"1401","PCDH7",0.437,0.96697394233167,"NO","NO","NO"
"1402","ASAP3",0.437,0.966996351212797,"NO","NO","NO"
"1403","FER",0.438,0.967018731462321,"NO","NO","NO"
"1404","KDELR2",0.438,0.967041079831148,"NO","NO","NO"
"1405","CA14",0.438,0.96706339638735,"NO","NO","NO"
"1406","ELMOD1",0.438,0.967085681198806,"NO","NO","NO"
"1407","RAD54L2",0.438,0.967107934333203,"NO","NO","NO"
"1408","DUSP4",0.438,0.967130155858034,"NO","NO","NO"
"1409","WDR62",0.439,0.967152349128313,"NO","NO","NO"
"1410","DUSP8",0.439,0.967174510918777,"NO","NO","NO"
"1411","RBP1",0.439,0.967196641296355,"NO","NO","NO"
"1412","MFAP2",0.439,0.96721874032779,"NO","NO","NO"
"1413","YPEL5",0.439,0.967240808079633,"NO","NO","NO"
"1414","UBA6",0.439,0.967262844618248,"NO","NO","NO"
"1415","PDS5B",0.44,0.967284853272877,"NO","NO","NO"
"1416","IRF2",0.44,0.967306830841835,"NO","NO","NO"
"1417","ZIC1",0.442,0.967328783876015,"NO","NO","NO"
"1418","OR10G8",0.442,0.967350705946818,"NO","NO","NO"
"1419","DICER1",0.442,0.967372597119706,"NO","NO","NO"
"1420","PYY",0.443,0.967394460679878,"NO","NO","NO"
"1421","PLXNA1",0.443,0.967416293467973,"NO","NO","NO"
"1422","CASKIN1",0.444,0.967438098753886,"NO","NO","NO"
"1423","OPTN",0.444,0.967459873392876,"NO","NO","NO"
"1424","ZBBX",0.445,0.967481620639634,"NO","NO","NO"
"1425","KRT33B",0.445,0.96750333736394,"NO","NO","NO"
"1426","CTNNBL1",0.446,0.967525026805385,"NO","NO","NO"
"1427","ZMYM4",0.447,0.967546689011115,"NO","NO","NO"
"1428","ARV1",0.447,0.967568320877621,"NO","NO","NO"
"1429","LYPD3",0.447,0.967589922468597,"NO","NO","NO"
"1430","SSPN",0.447,0.967611493847558,"NO","NO","NO"
"1431","IL16",0.448,0.967633038221815,"NO","NO","NO"
"1432","PRDM16",0.449,0.96765455563788,"NO","NO","NO"
"1433","INPPL1",0.449,0.967676043022659,"NO","NO","NO"
"1434","CELSR1",0.449,0.96769750043898,"NO","NO","NO"
"1435","ADAM28",0.449,0.967718927949494,"NO","NO","NO"
"1436","TMIGD1",0.449,0.967740325616679,"NO","NO","NO"
"1437","ATP6V0D2",0.45,0.967761696613685,"NO","NO","NO"
"1438","NYX",0.45,0.967783037887467,"NO","NO","NO"
"1439","RNASEH2B",0.451,0.967804352596613,"NO","NO","NO"
"1440","SLC27A6",0.452,0.96782564078662,"NO","NO","NO"
"1441","EREG",0.452,0.967846899430216,"NO","NO","NO"
"1442","KLHL14",0.453,0.96786813165944,"NO","NO","NO"
"1443","KIF1B",0.454,0.967889337519493,"NO","NO","NO"
"1444","FAT4",0.454,0.967910514008548,"NO","NO","NO"
"1445","JAM2",0.454,0.967931661187584,"NO","NO","NO"
"1446","ZNF644",0.455,0.967952782160149,"NO","NO","NO"
"1447","MPP4",0.455,0.967973873939939,"NO","NO","NO"
"1448","KCNAB2",0.455,0.967994936587436,"NO","NO","NO"
"1449","KIF4A",0.456,0.968015973189826,"NO","NO","NO"
"1450","MGLL",0.457,0.968036983791482,"NO","NO","NO"
"1451","BPTF",0.457,0.968057965432971,"NO","NO","NO"
"1452","TRIOBP",0.457,0.968078918174127,"NO","NO","NO"
"1453","SCN8A",0.457,0.968099842074621,"NO","NO","NO"
"1454","TNRC6C",0.457,0.968120737193959,"NO","NO","NO"
"1455","PSRC1",0.459,0.968141609573068,"NO","NO","NO"
"1456","ELMO1",0.459,0.968162453281326,"NO","NO","NO"
"1457","ATP10D",0.459,0.968183268377768,"NO","NO","NO"
"1458","EHD3",0.46,0.968204057891919,"NO","NO","NO"
"1459","PDPR",0.461,0.96822482186713,"NO","NO","NO"
"1460","BUB1B",0.461,0.96824555739854,"NO","NO","NO"
"1461","UBN1",0.461,0.968266264544554,"NO","NO","NO"
"1462","ALDH6A1",0.461,0.968286943363419,"NO","NO","NO"
"1463","SNX14",0.462,0.968307596855322,"NO","NO","NO"
"1464","OR9G4",0.462,0.968328222132072,"NO","NO","NO"
"1465","CCL5",0.462,0.968348819251448,"NO","NO","NO"
"1466","CKAP2",0.462,0.96836938827107,"NO","NO","NO"
"1467","ZZZ3",0.462,0.968389929248402,"NO","NO","NO"
"1468","INHBB",0.463,0.968410445163736,"NO","NO","NO"
"1469","C14orf39",0.464,0.968430936059212,"NO","NO","NO"
"1470","DPP4",0.465,0.968451401976907,"NO","NO","NO"
"1471","MOXD1",0.465,0.968471840068745,"NO","NO","NO"
"1472","IFI44",0.465,0.968492250391437,"NO","NO","NO"
"1473","GAPVD1",0.465,0.968512633001538,"NO","NO","NO"
"1474","TRAT1",0.466,0.968532990839654,"NO","NO","NO"
"1475","WNT10A",0.466,0.968553321073921,"NO","NO","NO"
"1476","VEZT",0.466,0.968573623760446,"NO","NO","NO"
"1477","GMNN",0.467,0.968593901824677,"NO","NO","NO"
"1478","NOTCH1",0.467,0.968614152449037,"NO","NO","NO"
"1479","FLRT2",0.467,0.968634375689186,"NO","NO","NO"
"1480","OTOGL",0.469,0.968654577301689,"NO","NO","NO"
"1481","RAB11FIP4",0.469,0.968674751633148,"NO","NO","NO"
"1482","RGS22",0.47,0.96869490157243,"NO","NO","NO"
"1483","LRRC17",0.471,0.968715027160251,"NO","NO","NO"
"1484","TXN2",0.471,0.968735125624638,"NO","NO","NO"
"1485","ABCA4",0.471,0.968755197020387,"NO","NO","NO"
"1486","MAP3K10",0.471,0.968775241402144,"NO","NO","NO"
"1487","PRSS36",0.472,0.968795261631361,"NO","NO","NO"
"1488","IREB2",0.472,0.968815254951669,"NO","NO","NO"
"1489","NAV1",0.473,0.968835224211961,"NO","NO","NO"
"1490","FAM83D",0.475,0.96885517222818,"NO","NO","NO"
"1491","STXBP5",0.475,0.968875093486495,"NO","NO","NO"
"1492","ZFP3",0.475,0.968894988040712,"NO","NO","NO"
"1493","ANKH",0.476,0.968914858706511,"NO","NO","NO"
"1494","CXCL9",0.476,0.968934702771687,"NO","NO","NO"
"1495","LDHAL6B",0.476,0.968954520289619,"NO","NO","NO"
"1496","RUNX1T1",0.477,0.968974314061743,"NO","NO","NO"
"1497","RFC3",0.477,0.968994081389282,"NO","NO","NO"
"1498","SAMD3",0.477,0.969013822325195,"NO","NO","NO"
"1499","FOXRED2",0.478,0.969033539656777,"NO","NO","NO"
"1500","CKAP5",0.478,0.969053230698583,"NO","NO","NO"
"1501","RIC3",0.478,0.969072895503158,"NO","NO","NO"
"1502","FZD2",0.479,0.969092536843754,"NO","NO","NO"
"1503","SEC24A",0.479,0.969112152048169,"NO","NO","NO"
"1504","TMEM26",0.48,0.969131743877652,"NO","NO","NO"
"1505","NPTX1",0.48,0.969151309671481,"NO","NO","NO"
"1506","CEP104",0.48,0.969170849481521,"NO","NO","NO"
"1507","ZNF329",0.482,0.969190368742823,"NO","NO","NO"
"1508","DPF1",0.482,0.969209862116511,"NO","NO","NO"
"1509","APBA1",0.482,0.969229329654051,"NO","NO","NO"
"1510","PARPBP",0.482,0.969248771406773,"NO","NO","NO"
"1511","CDH10",0.483,0.969268190098464,"NO","NO","NO"
"1512","SMOC2",0.483,0.969287583104055,"NO","NO","NO"
"1513","NEB",0.483,0.969306950474476,"NO","NO","NO"
"1514","NEDD1",0.484,0.969326294919929,"NO","NO","NO"
"1515","CHRNB3",0.484,0.969345613828159,"NO","NO","NO"
"1516","AEBP1",0.484,0.969364907249703,"NO","NO","NO"
"1517","MTBP",0.484,0.969384175234963,"NO","NO","NO"
"1518","GGT7",0.484,0.969403417834208,"NO","NO","NO"
"1519","CHN2",0.485,0.969422637740399,"NO","NO","NO"
"1520","OSBPL11",0.485,0.96944183235724,"NO","NO","NO"
"1521","CPEB2",0.485,0.969461001734611,"NO","NO","NO"
"1522","SERPINA4",0.486,0.969480148552106,"NO","NO","NO"
"1523","DENND2D",0.486,0.969499270226044,"NO","NO","NO"
"1524","PAK3",0.486,0.969518366805923,"NO","NO","NO"
"1525","PPP2R5C",0.486,0.969537438341107,"NO","NO","NO"
"1526","SCGB1D1",0.486,0.969556484880831,"NO","NO","NO"
"1527","ATP13A3",0.486,0.969575506474204,"NO","NO","NO"
"1528","WDHD1",0.486,0.969594503170203,"NO","NO","NO"
"1529","MXD3",0.486,0.969613475017679,"NO","NO","NO"
"1530","PHF19",0.486,0.969632422065354,"NO","NO","NO"
"1531","GPR22",0.487,0.969651346968524,"NO","NO","NO"
"1532","SYPL2",0.487,0.969670247165553,"NO","NO","NO"
"1533","MTPAP",0.487,0.969689122704791,"NO","NO","NO"
"1534","PES1",0.489,0.969707978814811,"NO","NO","NO"
"1535","NDST4",0.489,0.969726810356609,"NO","NO","NO"
"1536","CYP46A1",0.489,0.96974561737817,"NO","NO","NO"
"1537","GHRHR",0.49,0.969764402501148,"NO","NO","NO"
"1538","SCAMP5",0.49,0.969783163196138,"NO","NO","NO"
"1539","XRN1",0.49,0.969801899510757,"NO","NO","NO"
"1540","ZC3H13",0.491,0.969820614053796,"NO","NO","NO"
"1541","CAMP",0.491,0.969839304308005,"NO","NO","NO"
"1542","CLCN5",0.491,0.969857970320639,"NO","NO","NO"
"1543","COL4A6",0.491,0.96987661213883,"NO","NO","NO"
"1544","BIRC5",0.492,0.969895232356821,"NO","NO","NO"
"1545","PIWIL1",0.493,0.969913831009169,"NO","NO","NO"
"1546","TMEM156",0.493,0.969932405601165,"NO","NO","NO"
"1547","IRF6",0.495,0.969950961227329,"NO","NO","NO"
"1548","ASPHD1",0.495,0.969969492879816,"NO","NO","NO"
"1549","CNOT7",0.495,0.969988000605057,"NO","NO","NO"
"1550","PTPN11",0.495,0.970006484449361,"NO","NO","NO"
"1551","TRIB1",0.495,0.970024944458922,"NO","NO","NO"
"1552","CLCN6",0.495,0.97004338067981,"NO","NO","NO"
"1553","CTLA4",0.496,0.970061795661288,"NO","NO","NO"
"1554","PRKCB",0.496,0.970080186942662,"NO","NO","NO"
"1555","PRKAB2",0.496,0.970098554569654,"NO","NO","NO"
"1556","ZBTB44",0.496,0.970116898587872,"NO","NO","NO"
"1557","RSPH9",0.497,0.970135221532502,"NO","NO","NO"
"1558","GRIA4",0.498,0.970153523436983,"NO","NO","NO"
"1559","ENY2",0.499,0.970171804334706,"NO","NO","NO"
"1560","PSG6",0.499,0.970190061795381,"NO","NO","NO"
"1561","IQCE",0.5,0.970208298326101,"NO","NO","NO"
"1562","PTPN7",0.5,0.97022651150659,"NO","NO","NO"
"1563","RRM1",0.501,0.970244703833558,"NO","NO","NO"
"1564","SMC2",0.501,0.970262872896681,"NO","NO","NO"
"1565","UCP2",0.502,0.970281021182348,"NO","NO","NO"
"1566","SLC15A2",0.503,0.970299148723438,"NO","NO","NO"
"1567","SORCS3",0.504,0.970317255552781,"NO","NO","NO"
"1568","ZFYVE26",0.505,0.970335341703157,"NO","NO","NO"
"1569","YWHAG",0.505,0.970353404799166,"NO","NO","NO"
"1570","N4BP1",0.505,0.970371444884861,"NO","NO","NO"
"1571","LYPD1",0.506,0.970389464409248,"NO","NO","NO"
"1572","CD8B",0.506,0.970407461008031,"NO","NO","NO"
"1573","PHF14",0.506,0.970425434724934,"NO","NO","NO"
"1574","SAP130",0.506,0.970443385603569,"NO","NO","NO"
"1575","ACOX2",0.507,0.970461316079644,"NO","NO","NO"
"1576","ZDHHC4",0.508,0.970479226185287,"NO","NO","NO"
"1577","EPS8L2",0.508,0.970497113576781,"NO","NO","NO"
"1578","SYNRG",0.508,0.97051497829731,"NO","NO","NO"
"1579","BCAM",0.509,0.970532822762732,"NO","NO","NO"
"1580","POLR3A",0.511,0.970550649362939,"NO","NO","NO"
"1581","SLC6A15",0.511,0.970568453412102,"NO","NO","NO"
"1582","WDR44",0.511,0.970586234952985,"NO","NO","NO"
"1583","LRIF1",0.511,0.970603994028244,"NO","NO","NO"
"1584","CTSW",0.512,0.97062173302599,"NO","NO","NO"
"1585","DACT1",0.513,0.970639451977715,"NO","NO","NO"
"1586","ANKRD44",0.513,0.970657148585238,"NO","NO","NO"
"1587","COA7",0.513,0.970674822890799,"NO","NO","NO"
"1588","DDAH1",0.514,0.970692477263221,"NO","NO","NO"
"1589","SZT2",0.514,0.97071010941491,"NO","NO","NO"
"1590","LARP6",0.515,0.970727721705133,"NO","NO","NO"
"1591","PHGDH",0.515,0.970745311855456,"NO","NO","NO"
"1592","DST",0.515,0.9707628799076,"NO","NO","NO"
"1593","TMEM130",0.515,0.970780425903182,"NO","NO","NO"
"1594","DUOXA1",0.516,0.970797952188862,"NO","NO","NO"
"1595","FAH",0.517,0.970815458795372,"NO","NO","NO"
"1596","VPS36",0.517,0.970832943463778,"NO","NO","NO"
"1597","PCDH9",0.517,0.970850406235292,"NO","NO","NO"
"1598","B3GALT2",0.518,0.970867849437774,"NO","NO","NO"
"1599","ERAP1",0.518,0.970885270822617,"NO","NO","NO"
"1600","TBCK",0.518,0.970902670430728,"NO","NO","NO"
"1601","WNT7B",0.519,0.970920050579127,"NO","NO","NO"
"1602","APC",0.519,0.970937409029462,"NO","NO","NO"
"1603","CA3",0.52,0.970954748089496,"NO","NO","NO"
"1604","CALCA",0.52,0.970972065529755,"NO","NO","NO"
"1605","TMEM95",0.521,0.9709893636488,"NO","NO","NO"
"1606","DFFA",0.521,0.971006640225978,"NO","NO","NO"
"1607","PAX2",0.522,0.971023897550703,"NO","NO","NO"
"1608","MEA1",0.522,0.971041133411094,"NO","NO","NO"
"1609","ANGPTL3",0.522,0.971058347847172,"NO","NO","NO"
"1610","ZMIZ1",0.522,0.971075540898856,"NO","NO","NO"
"1611","SSBP3",0.523,0.971092714843489,"NO","NO","NO"
"1612","IQGAP1",0.524,0.971109869710566,"NO","NO","NO"
"1613","SPA17",0.524,0.971127003306885,"NO","NO","NO"
"1614","EFHD2",0.525,0.97114411789326,"NO","NO","NO"
"1615","SLC30A6",0.525,0.971161211285101,"NO","NO","NO"
"1616","P2RX5",0.527,0.971178287940878,"NO","NO","NO"
"1617","DCT",0.527,0.971195343475251,"NO","NO","NO"
"1618","PRDX3",0.528,0.971212380125311,"NO","NO","NO"
"1619","KLHL30",0.528,0.971229395729479,"NO","NO","NO"
"1620","CCDC18",0.528,0.971246390326729,"NO","NO","NO"
"1621","SLC22A7",0.528,0.971263363955937,"NO","NO","NO"
"1622","LAD1",0.529,0.971280318842517,"NO","NO","NO"
"1623","MFF",0.529,0.971297252835829,"NO","NO","NO"
"1624","ELOVL2",0.529,0.97131416597447,"NO","NO","NO"
"1625","UBE2J1",0.529,0.97133105829694,"NO","NO","NO"
"1626","IL36A",0.531,0.971347934186665,"NO","NO","NO"
"1627","RCVRN",0.532,0.97136479149409,"NO","NO","NO"
"1628","NEK9",0.533,0.971381630247712,"NO","NO","NO"
"1629","PTN",0.533,0.971398448327604,"NO","NO","NO"
"1630","TLN1",0.534,0.971415247918878,"NO","NO","NO"
"1631","CHEK1",0.534,0.971432026909796,"NO","NO","NO"
"1632","ADA",0.535,0.971448787476979,"NO","NO","NO"
"1633","COL19A1",0.535,0.97146552751683,"NO","NO","NO"
"1634","OR7G1",0.535,0.971482247067036,"NO","NO","NO"
"1635","TNNT1",0.535,0.971498946165193,"NO","NO","NO"
"1636","UCN2",0.535,0.971515624848805,"NO","NO","NO"
"1637","NEK5",0.535,0.971532283155283,"NO","NO","NO"
"1638","ANKS1A",0.536,0.971548923247241,"NO","NO","NO"
"1639","TMBIM1",0.536,0.971565543034022,"NO","NO","NO"
"1640","KLHDC8A",0.536,0.971582142552771,"NO","NO","NO"
"1641","SHANK2",0.537,0.971598723956355,"NO","NO","NO"
"1642","SNCAIP",0.537,0.971615285163345,"NO","NO","NO"
"1643","RIMS1",0.537,0.971631826210619,"NO","NO","NO"
"1644","TGFBRAP1",0.537,0.971648347134964,"NO","NO","NO"
"1645","CHORDC1",0.537,0.971664847973079,"NO","NO","NO"
"1646","SPZ1",0.538,0.971681330865412,"NO","NO","NO"
"1647","SEC16B",0.538,0.97169779374209,"NO","NO","NO"
"1648","SLC8A3",0.538,0.971714236639549,"NO","NO","NO"
"1649","UNC13B",0.538,0.971730659594136,"NO","NO","NO"
"1650","ACTN2",0.538,0.971747062642112,"NO","NO","NO"
"1651","OR52M1",0.538,0.971763445819648,"NO","NO","NO"
"1652","CPNE6",0.538,0.971779809162829,"NO","NO","NO"
"1653","RNFT2",0.539,0.971796154797083,"NO","NO","NO"
"1654","PRKACB",0.539,0.971812480666363,"NO","NO","NO"
"1655","DDX27",0.539,0.971828786806495,"NO","NO","NO"
"1656","RFWD3",0.54,0.971845075333406,"NO","NO","NO"
"1657","TMEM132D",0.54,0.971861344200056,"NO","NO","NO"
"1658","CLEC4E",0.54,0.971877593442017,"NO","NO","NO"
"1659","PIP5K1C",0.541,0.971893825165775,"NO","NO","NO"
"1660","DEPDC1B",0.541,0.971910037333239,"NO","NO","NO"
"1661","GAB1",0.542,0.97192623204284,"NO","NO","NO"
"1662","NINJ2",0.542,0.971942407264223,"NO","NO","NO"
"1663","ZNF474",0.542,0.971958563032544,"NO","NO","NO"
"1664","TMEM98",0.542,0.971974699382873,"NO","NO","NO"
"1665","PPFIA3",0.543,0.971990818402998,"NO","NO","NO"
"1666","MYOZ2",0.543,0.972006918072558,"NO","NO","NO"
"1667","AK5",0.543,0.972022998426378,"NO","NO","NO"
"1668","FOXP1",0.543,0.972039059499198,"NO","NO","NO"
"1669","RPAP2",0.543,0.972055101325676,"NO","NO","NO"
"1670","EIF5B",0.543,0.972071123940385,"NO","NO","NO"
"1671","CELSR3",0.544,0.972087129417934,"NO","NO","NO"
"1672","POLE2",0.544,0.972103115750175,"NO","NO","NO"
"1673","POU6F2",0.544,0.972119082971439,"NO","NO","NO"
"1674","F11R",0.545,0.972135033147161,"NO","NO","NO"
"1675","GBF1",0.547,0.972150968322121,"NO","NO","NO"
"1676","HNRNPLL",0.547,0.972166884481361,"NO","NO","NO"
"1677","CHD6",0.547,0.972182781658895,"NO","NO","NO"
"1678","BCHE",0.548,0.972198661899364,"NO","NO","NO"
"1679","ANKRD46",0.549,0.972214525227868,"NO","NO","NO"
"1680","KIAA1217",0.549,0.972230369671457,"NO","NO","NO"
"1681","KLK3",0.549,0.972246195263834,"NO","NO","NO"
"1682","HEG1",0.55,0.972262004034264,"NO","NO","NO"
"1683","DNAJC5G",0.55,0.972277794018275,"NO","NO","NO"
"1684","FMNL2",0.55,0.972293565249337,"NO","NO","NO"
"1685","BTG1",0.551,0.97230931974783,"NO","NO","NO"
"1686","ASAP2",0.551,0.972325055557712,"NO","NO","NO"
"1687","MLLT3",0.552,0.972340774691792,"NO","NO","NO"
"1688","NTSR1",0.552,0.972356475201306,"NO","NO","NO"
"1689","GAS2L3",0.552,0.972372157119334,"NO","NO","NO"
"1690","UNC5CL",0.552,0.972387820478879,"NO","NO","NO"
"1691","STEAP4",0.552,0.972403465312866,"NO","NO","NO"
"1692","FAM120C",0.552,0.972419091654141,"NO","NO","NO"
"1693","EME1",0.553,0.972434701503009,"NO","NO","NO"
"1694","IFT172",0.553,0.972450292922304,"NO","NO","NO"
"1695","SLCO1B3",0.553,0.972465865944643,"NO","NO","NO"
"1696","NSL1",0.554,0.972481422561635,"NO","NO","NO"
"1697","NPFFR2",0.554,0.972496960844369,"NO","NO","NO"
"1698","ARHGAP10",0.554,0.972512480825239,"NO","NO","NO"
"1699","KLRB1",0.554,0.972527982536562,"NO","NO","NO"
"1700","NUDT18",0.555,0.972543467960077,"NO","NO","NO"
"1701","MIS18BP1",0.555,0.972558935176157,"NO","NO","NO"
"1702","CDC20",0.556,0.972574386159179,"NO","NO","NO"
"1703","FRAS1",0.556,0.972589818996596,"NO","NO","NO"
"1704","DUSP7",0.556,0.972605233720353,"NO","NO","NO"
"1705","GALM",0.556,0.972620630362323,"NO","NO","NO"
"1706","STAM2",0.556,0.972636008954303,"NO","NO","NO"
"1707","RALGPS2",0.557,0.97265137145972,"NO","NO","NO"
"1708","CALY",0.558,0.972666717901968,"NO","NO","NO"
